ID_INCIDENTE,PRIORIDAD,TIEMPO_RESOLUCION_MIN,TIPO_INCUMPLIMIENTO,ES_CAMBIO_AUTORIZADO,RIESGO_CRITICIDAD,NIVEL_MADUREZ,FECHA_REGISTRO
INC-F2CC8355,Baja,329.91,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-05-18
INC-97653780,Media,1224.24,Error de Aplicación,1,Medio,Nivel 3,2025-10-11
INC-3B1A8236,Media,1414.05,Falla de Hardware,1,Medio,Nivel 3,2025-10-02
INC-B74E0BEF,Alta,386.91,Falla de Hardware,1,Alto,Nivel 3,2025-05-11
INC-0091FE86,Media,1238.22,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-10
INC-3A11CEA8,Alta,138.89,Petición de Servicio,1,Alto,Nivel 3,2025-06-21
INC-62385796,Media,1385.67,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-05-28
INC-06C72703,Media,331.76,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-27
INC-387AB023,Media,1372.97,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-01
INC-211E2E47,Media,1432.85,Falla de Hardware,1,Medio,Nivel 3,2025-08-31
INC-E668AF90,Alta,350.28,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-27
INC-E64A6A03,Alta,471.51,Falla de Hardware,1,Alto,Nivel 3,2025-05-24
INC-5B643F6E,Baja,2512.07,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-24
INC-66817214,Media,418.17,Falla de Hardware,1,Medio,Nivel 3,2025-10-03
INC-BCAE612E,Alta,226.65,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-16
INC-1197A6DF,Media,879.11,Falla de Hardware,1,Medio,Nivel 3,2025-10-07
INC-14541CDC,Baja,426.94,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-14
INC-BD758DCE,Alta,310.05,Petición de Servicio,1,Alto,Nivel 3,2025-05-04
INC-E49ACBD2,Media,1414.03,Falla de Hardware,1,Medio,Nivel 3,2025-06-25
INC-FD974DC1,Alta,115.55,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-07
INC-BC2B3756,Alta,386.67,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-10
INC-A9068724,Media,1312.9,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-05
INC-18AED09E,Media,1362.31,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-01
INC-23900C7B,Media,1384.99,Falla de Hardware,1,Medio,Nivel 3,2025-10-09
INC-BA70BE78,Baja,2310.13,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-29
INC-3A28FFBF,Baja,4224.69,Falla de Hardware,1,Bajo,Nivel 3,2025-08-13
INC-55693BFE,Media,1105.09,Petición de Servicio,1,Medio,Nivel 3,2025-05-29
INC-E021F02D,Media,283.11,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-12
INC-1333E419,Baja,2122.98,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-03
INC-C28DEC93,Media,1051.3,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-11
INC-061C169D,Media,401.33,Error de Aplicación,1,Medio,Nivel 3,2025-05-18
INC-68E3264D,Alta,318.28,Error de Aplicación,1,Alto,Nivel 3,2025-09-13
INC-DD989F15,Alta,329.97,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-10
INC-463B040F,Baja,803.34,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-04-29
INC-1373013F,Baja,2493.36,Error de Aplicación,1,Bajo,Nivel 3,2025-06-02
INC-0FABEEC4,Media,1124.85,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-12
INC-9B11F350,Media,748.48,Error de Aplicación,1,Medio,Nivel 3,2025-06-17
INC-1806E42A,Alta,35.45,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-05-15
INC-2B7B50AE,Alta,34.07,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-08
INC-2E5C2A72,Media,552.7,Error de Aplicación,1,Medio,Nivel 3,2025-06-20
INC-3748517B,Media,1338.15,Petición de Servicio,1,Medio,Nivel 3,2025-05-15
INC-F6981207,Baja,1080.44,Error de Aplicación,1,Bajo,Nivel 3,2025-06-03
INC-8B610358,Media,935.42,Falla de Hardware,1,Medio,Nivel 3,2025-04-21
INC-BA2AF66C,Media,366.46,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-09-26
INC-C1232AD9,Baja,1471.01,Petición de Servicio,1,Bajo,Nivel 3,2025-07-26
INC-9FE94914,Baja,3681.78,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-26
INC-36432889,Media,1065.83,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-07
INC-0B2045D1,Media,191.65,Falla de Hardware,1,Medio,Nivel 3,2025-09-26
INC-DD202BF9,Media,651.61,Falla de Hardware,1,Medio,Nivel 3,2025-10-06
INC-43A34405,Alta,43.13,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-04
INC-B1E5A624,Media,723.63,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-01
INC-96C2C6EF,Baja,2902.22,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-21
INC-DA947746,Alta,83.33,Error de Aplicación,1,Alto,Nivel 3,2025-06-27
INC-9C51FCCC,Alta,160.0,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-11
INC-387236B6,Alta,209.03,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-10-05
INC-21B046CF,Alta,443.79,Falla de Hardware,1,Alto,Nivel 3,2025-06-15
INC-D20716F6,Baja,4291.67,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-08
INC-1E087E34,Baja,308.63,Error de Aplicación,1,Bajo,Nivel 3,2025-05-26
INC-541C5304,Media,1110.19,Error de Aplicación,1,Medio,Nivel 3,2025-04-23
INC-E7530012,Alta,197.28,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-10-07
INC-06C3B7E9,Media,601.59,Petición de Servicio,1,Medio,Nivel 3,2025-09-14
INC-DF703F4A,Media,1100.89,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-01
INC-DECA3228,Alta,443.29,Error de Aplicación,1,Alto,Nivel 3,2025-07-11
INC-60BC1200,Media,1372.28,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-04
INC-2A968AB3,Media,856.43,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-05-07
INC-31BF5D7E,Media,552.83,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-17
INC-64C212DF,Media,1146.82,Falla de Hardware,1,Medio,Nivel 3,2025-08-17
INC-9C2BF75C,Alta,142.95,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-10
INC-20B31EC7,Media,838.42,Error de Aplicación,1,Medio,Nivel 3,2025-08-19
INC-8ABD56A1,Media,554.84,Falla de Hardware,1,Medio,Nivel 3,2025-05-19
INC-FE9B9971,Media,966.15,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-20
INC-9656202D,Baja,1129.68,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-04-19
INC-D8EB0C4B,Media,324.4,Falla de Hardware,1,Medio,Nivel 3,2025-07-16
INC-CF6788F7,Alta,443.21,Falla de Hardware,1,Alto,Nivel 3,2025-06-07
INC-7809A36B,Alta,75.81,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-14
INC-3281D6C2,Media,758.22,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-25
INC-9963F76A,Alta,129.38,Error de Aplicación,1,Alto,Nivel 3,2025-06-12
INC-9299A292,Media,113.72,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-08-02
INC-7CA30362,Baja,271.28,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-07
INC-83A8123C,Media,301.81,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-10
INC-5FC6DA28,Media,1256.14,Error de Aplicación,1,Medio,Nivel 3,2025-10-02
INC-46920C6F,Media,449.82,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-02
INC-12012C73,Media,1371.63,Error de Aplicación,1,Medio,Nivel 3,2025-10-08
INC-6C7C6DA2,Media,862.64,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-01
INC-0BC69297,Baja,1953.78,Petición de Servicio,1,Bajo,Nivel 3,2025-06-24
INC-AA6E0A7B,Media,860.52,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-07-26
INC-4AB31978,Baja,2290.13,Falla de Hardware,1,Bajo,Nivel 3,2025-09-22
INC-AB508E4E,Baja,3306.86,Falla de Hardware,1,Bajo,Nivel 3,2025-07-17
INC-4B709068,Alta,157.12,Petición de Servicio,1,Alto,Nivel 3,2025-07-17
INC-39479658,Alta,188.87,Error de Aplicación,1,Alto,Nivel 3,2025-05-16
INC-6CF5D652,Alta,432.34,Falla de Hardware,1,Alto,Nivel 3,2025-05-04
INC-6E96C70B,Alta,455.91,Falla de Hardware,1,Alto,Nivel 3,2025-05-30
INC-17EB0801,Alta,431.65,Error de Aplicación,1,Alto,Nivel 3,2025-09-18
INC-D4893F3E,Media,638.84,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-24
INC-086D0383,Alta,381.16,Error de Aplicación,1,Alto,Nivel 3,2025-09-17
INC-D0A68D10,Media,717.34,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-15
INC-29D1FF7E,Baja,2209.67,Petición de Servicio,1,Bajo,Nivel 3,2025-08-09
INC-EDB0FA15,Alta,122.11,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-15
INC-184CD9AC,Baja,2602.75,Petición de Servicio,1,Bajo,Nivel 3,2025-09-09
INC-99E75E8B,Media,316.87,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-11
INC-31BB356C,Alta,179.2,Falla de Hardware,1,Alto,Nivel 3,2025-05-17
INC-258A0081,Media,1239.94,Falla de Hardware,1,Medio,Nivel 3,2025-07-26
INC-65712651,Media,345.76,Falla de Hardware,1,Medio,Nivel 3,2025-06-14
INC-A82A1461,Baja,418.86,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-18
INC-9374A5A9,Baja,409.83,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-24
INC-34CAF313,Baja,4071.29,Falla de Hardware,1,Bajo,Nivel 3,2025-07-22
INC-6149F988,Media,759.55,Error de Aplicación,1,Medio,Nivel 3,2025-09-30
INC-A87AAAC7,Alta,214.24,Error en Plataforma Cloud (sin control),0,Crítico,Nivel 3,2025-08-01
INC-EA6DB671,Baja,3525.69,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-04
INC-941BE388,Baja,3630.47,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-08
INC-C88B9B7A,Baja,1515.2,Petición de Servicio,1,Bajo,Nivel 3,2025-09-30
INC-C66F6271,Media,1017.19,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-26
INC-6CB0BE65,Media,1124.15,Falla de Hardware,1,Medio,Nivel 3,2025-07-31
INC-7E2D067A,Baja,2869.53,Error de Aplicación,1,Bajo,Nivel 3,2025-06-09
INC-5517C8CE,Media,269.2,Error de Aplicación,1,Medio,Nivel 3,2025-07-19
INC-88AA5656,Baja,3798.71,Falla de Hardware,1,Bajo,Nivel 3,2025-07-01
INC-935B8A5A,Baja,2384.2,Error de Aplicación,1,Bajo,Nivel 3,2025-05-21
INC-24A617E2,Media,449.81,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-27
INC-F6537061,Baja,1905.96,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-16
INC-5B932258,Baja,277.8,Falla de Hardware,1,Bajo,Nivel 3,2025-05-30
INC-A98EBC68,Alta,87.54,Error de Aplicación,1,Alto,Nivel 3,2025-08-15
INC-03869CA3,Baja,3335.3,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-06-23
INC-0D405D65,Media,60.02,Problema de Infraestructura (por cambio no aprobado),0,Alto,Nivel 3,2025-05-11
INC-FC779FC8,Baja,1869.58,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-10-09
INC-D503DC8D,Media,781.06,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-23
INC-877D9531,Baja,349.46,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-09
INC-574E7C88,Media,1402.85,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-08-08
INC-77F8BCDD,Alta,131.76,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-26
INC-1F6E96DE,Baja,1397.63,Petición de Servicio,1,Bajo,Nivel 3,2025-09-29
INC-20BD5BE5,Alta,166.77,Falla de Hardware,1,Alto,Nivel 3,2025-10-08
INC-0386C9C4,Media,377.97,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-17
INC-43B1C19E,Baja,126.19,Error de Aplicación,1,Bajo,Nivel 3,2025-08-25
INC-76AC063F,Baja,3183.25,Petición de Servicio,1,Bajo,Nivel 3,2025-07-11
INC-2456C829,Media,1394.25,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-17
INC-64B4B602,Media,369.53,Error de Aplicación,1,Medio,Nivel 3,2025-06-19
INC-79C42CB5,Media,975.01,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-08
INC-6BF2A03E,Media,1083.82,Falla de Hardware,1,Medio,Nivel 3,2025-08-20
INC-D5454AA4,Media,1230.83,Petición de Servicio,1,Medio,Nivel 3,2025-07-30
INC-CE3F0F5F,Media,643.23,Falla de Hardware,1,Medio,Nivel 3,2025-06-17
INC-EC4521C2,Baja,1392.31,Petición de Servicio,1,Bajo,Nivel 3,2025-05-21
INC-3B5C58D4,Baja,1486.24,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-29
INC-BB97E138,Baja,3113.01,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-26
INC-A833700A,Alta,397.55,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-05-29
INC-025878A5,Media,310.63,Error de Aplicación,1,Medio,Nivel 3,2025-08-24
INC-5E23401A,Alta,196.92,Error de Aplicación,1,Alto,Nivel 3,2025-08-05
INC-F0687BF9,Media,1304.68,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-22
INC-F5EE3E23,Media,1173.24,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-06-06
INC-A78D1EC7,Baja,4256.41,Falla de Hardware,1,Bajo,Nivel 3,2025-09-07
INC-F4CD53B9,Media,1100.86,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-09
INC-1C1A4397,Alta,206.94,Petición de Servicio,1,Alto,Nivel 3,2025-08-29
INC-E568490D,Alta,295.79,Error de Aplicación,1,Alto,Nivel 3,2025-05-31
INC-4409A199,Baja,2896.26,Error de Aplicación,1,Bajo,Nivel 3,2025-09-27
INC-B97E1343,Media,168.27,Falla de Hardware,1,Medio,Nivel 3,2025-10-02
INC-36046FAB,Alta,275.02,Error de Aplicación,1,Alto,Nivel 3,2025-05-28
INC-4A3D2DE9,Alta,349.19,Error de Aplicación,1,Alto,Nivel 3,2025-08-29
INC-BEE79EC1,Baja,822.75,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-01
INC-8A78E25F,Alta,381.28,Petición de Servicio,1,Alto,Nivel 3,2025-06-15
INC-4891FBE9,Baja,2571.85,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-26
INC-E6987BAC,Baja,4119.33,Error de Aplicación,1,Bajo,Nivel 3,2025-09-28
INC-4EA30AA4,Alta,49.09,Falla de Hardware,1,Alto,Nivel 3,2025-08-06
INC-B2891DEF,Alta,149.4,Falla de Hardware,1,Alto,Nivel 3,2025-07-02
INC-1417325B,Baja,2646.53,Error de Aplicación,1,Bajo,Nivel 3,2025-07-30
INC-2DF325CA,Media,469.25,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-01
INC-579BB181,Media,1045.91,Error en Plataforma Cloud (sin control),0,Medio,Nivel 3,2025-08-16
INC-09B9A371,Baja,3307.82,Error de Aplicación,1,Bajo,Nivel 3,2025-07-05
INC-9B46AEFE,Baja,550.57,Falla de Hardware,1,Bajo,Nivel 3,2025-08-19
INC-B80A0908,Baja,2278.19,Falla de Hardware,1,Bajo,Nivel 3,2025-10-05
INC-422B8785,Baja,2257.34,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-28
INC-DB08881F,Media,569.61,Petición de Servicio,1,Medio,Nivel 3,2025-05-18
INC-41D60D8C,Alta,449.82,Error de Aplicación,1,Alto,Nivel 3,2025-08-02
INC-2FF6A9F3,Baja,3595.53,Error de Aplicación,1,Bajo,Nivel 3,2025-08-08
INC-7808023B,Media,1022.15,Petición de Servicio,1,Medio,Nivel 3,2025-09-09
INC-70B68E32,Media,1045.77,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-23
INC-263BAD99,Baja,2059.21,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-21
INC-205ECBC7,Alta,444.45,Falla de Hardware,1,Alto,Nivel 3,2025-08-29
INC-8491D24E,Media,1018.54,Petición de Servicio,1,Medio,Nivel 3,2025-08-08
INC-2E021FAF,Alta,358.04,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-04-24
INC-75088038,Media,1249.13,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-19
INC-30B93CF0,Alta,153.33,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-08-29
INC-83262D30,Alta,393.18,Cambio No Autorizado en HCE,0,Crítico,Nivel 3,2025-05-27
INC-4C5BF5F2,Alta,117.86,Petición de Servicio,1,Alto,Nivel 3,2025-05-26
INC-0D4C2E3D,Media,536.57,Falla de Hardware,1,Medio,Nivel 3,2025-04-19
INC-D20B3E94,Baja,1529.56,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-08
INC-267F6682,Media,1410.37,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-04
INC-3B53B6FF,Baja,3717.46,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-08
INC-5102EA0D,Media,1027.61,Error de Aplicación,1,Medio,Nivel 3,2025-08-06
INC-33D8E6FA,Media,1063.34,Petición de Servicio,1,Medio,Nivel 3,2025-10-13
INC-BA5B7CBC,Baja,2480.71,Falla de Hardware,1,Bajo,Nivel 3,2025-09-13
INC-0A764EE4,Alta,456.19,Error de Aplicación,1,Alto,Nivel 3,2025-04-20
INC-B600FB99,Baja,2204.29,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-28
INC-22F24AAE,Alta,201.23,Error de Aplicación,1,Alto,Nivel 3,2025-09-29
INC-AE59F0BF,Baja,804.75,Falla de Hardware,1,Bajo,Nivel 3,2025-05-12
INC-779F12B6,Alta,383.79,Error de Aplicación,1,Alto,Nivel 3,2025-09-02
INC-365D2D35,Baja,3204.66,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-03
INC-B8A2BCAE,Media,590.41,Error de Aplicación,1,Medio,Nivel 3,2025-07-17
INC-3946D316,Baja,225.81,Petición de Servicio,1,Bajo,Nivel 3,2025-05-17
INC-CDA58790,Alta,407.55,Error de Aplicación,1,Alto,Nivel 3,2025-09-26
INC-B267E6FF,Media,75.76,Petición de Servicio,1,Medio,Nivel 3,2025-09-07
INC-EAA6ABC1,Baja,3075.54,Error de Aplicación,1,Bajo,Nivel 3,2025-08-01
INC-2C65D47F,Media,1398.95,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-09
INC-B1F11F6D,Media,663.97,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-05
INC-B6E46DB6,Media,384.26,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-26
INC-C4E8DD6C,Media,1032.72,Petición de Servicio,1,Medio,Nivel 3,2025-08-06
INC-7DDA6FBF,Media,1187.64,Petición de Servicio,1,Medio,Nivel 3,2025-06-17
INC-2CC265A3,Media,814.07,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-06
INC-AE7F53D6,Baja,4181.55,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-09-18
INC-79F2A98B,Alta,53.25,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-26
INC-CCEDD80F,Media,756.62,Error de Aplicación,1,Medio,Nivel 3,2025-08-10
INC-70EAA274,Baja,3137.51,Petición de Servicio,1,Bajo,Nivel 3,2025-10-06
INC-75B0A73A,Baja,3743.09,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-21
INC-950D3738,Media,307.37,Falla de Hardware,1,Medio,Nivel 3,2025-05-14
INC-3D713CAE,Media,1164.0,Error de Aplicación,1,Medio,Nivel 3,2025-07-28
INC-318BA312,Media,822.74,Error de Aplicación,1,Medio,Nivel 3,2025-08-19
INC-767D80AB,Alta,208.45,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-27
INC-CBB1018D,Media,241.77,Petición de Servicio,1,Medio,Nivel 3,2025-08-31
INC-6D189CA6,Media,1254.11,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-06
INC-5B835DA5,Media,277.04,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-07
INC-99D8F472,Alta,169.4,Error de Aplicación,1,Alto,Nivel 3,2025-06-07
INC-085DCF77,Baja,1338.19,Petición de Servicio,1,Bajo,Nivel 3,2025-09-26
INC-132B8814,Baja,3779.94,Petición de Servicio,1,Bajo,Nivel 3,2025-07-22
INC-F9AD2A72,Media,988.33,Petición de Servicio,1,Medio,Nivel 3,2025-06-06
INC-70B24B33,Media,1159.42,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-08
INC-2D24011C,Media,405.65,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-10
INC-548E1042,Baja,2744.47,Petición de Servicio,1,Bajo,Nivel 3,2025-07-02
INC-8BA54ABC,Media,849.01,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-21
INC-29E542DE,Alta,404.77,Falla de Hardware,1,Alto,Nivel 3,2025-10-05
INC-0141AA10,Baja,3925.57,Error de Aplicación,1,Bajo,Nivel 3,2025-07-18
INC-6E8F65AA,Baja,171.06,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-13
INC-A47A736C,Baja,2950.88,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-05
INC-E2FD44DA,Baja,337.71,Error de Aplicación,1,Bajo,Nivel 3,2025-09-16
INC-3CB7B13C,Media,817.42,Falla de Hardware,1,Medio,Nivel 3,2025-07-17
INC-303A5A12,Media,456.93,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-02
INC-72156D3D,Baja,1408.46,Error de Aplicación,1,Bajo,Nivel 3,2025-05-24
INC-DA0FA22D,Baja,1602.43,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-02
INC-6F5C7DBB,Alta,309.58,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-01
INC-799D0126,Alta,180.32,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-04-17
INC-7A01A054,Media,1071.12,Falla de Hardware,1,Medio,Nivel 3,2025-08-29
INC-461AB7E6,Baja,1819.02,Falla de Hardware,1,Bajo,Nivel 3,2025-04-17
INC-EBDEE728,Baja,407.08,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-04
INC-B413C612,Alta,382.69,Petición de Servicio,1,Alto,Nivel 3,2025-07-21
INC-343E952E,Media,454.35,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-20
INC-35C110DA,Media,657.22,Falla de Hardware,1,Medio,Nivel 3,2025-05-12
INC-EB6DC1F8,Baja,2998.86,Petición de Servicio,1,Bajo,Nivel 3,2025-07-12
INC-04E892E7,Baja,1516.32,Petición de Servicio,1,Bajo,Nivel 3,2025-10-06
INC-71ECFCB9,Baja,357.66,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-18
INC-DE271BE5,Media,576.01,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-27
INC-F941FC8E,Media,1363.34,Petición de Servicio,1,Medio,Nivel 3,2025-06-26
INC-2ABC1C94,Media,945.59,Petición de Servicio,1,Medio,Nivel 3,2025-09-03
INC-CA5023F2,Alta,332.17,Petición de Servicio,1,Alto,Nivel 3,2025-07-20
INC-D4A53DD2,Baja,2775.59,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-23
INC-C4B6E307,Baja,955.77,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-12
INC-4432831A,Baja,1877.0,Falla de Hardware,1,Bajo,Nivel 3,2025-09-11
INC-AB393FC1,Baja,3273.95,Falla de Hardware,1,Bajo,Nivel 3,2025-08-13
INC-097F3EC2,Media,199.89,Petición de Servicio,1,Medio,Nivel 3,2025-06-06
INC-B146495C,Baja,1286.98,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-06
INC-83CCCC77,Baja,1280.54,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-22
INC-EC123EAF,Baja,1934.48,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-22
INC-790CCEEA,Alta,471.17,Petición de Servicio,1,Alto,Nivel 3,2025-08-23
INC-B858C6C9,Media,153.15,Falla de Hardware,1,Medio,Nivel 3,2025-08-08
INC-DA244D61,Alta,263.42,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-18
INC-84224515,Baja,873.33,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-05
INC-4A4DEAF9,Media,1399.53,Falla de Hardware,1,Medio,Nivel 3,2025-10-01
INC-94B7F6BF,Alta,80.99,Petición de Servicio,1,Alto,Nivel 3,2025-09-05
INC-FFD858C3,Media,616.97,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-25
INC-E4D7DB2A,Media,1078.28,Petición de Servicio,1,Medio,Nivel 3,2025-08-03
INC-A8BD4344,Media,1032.29,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-14
INC-DD787709,Alta,220.23,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-04
INC-5BA4BE27,Media,538.2,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-28
INC-ED073C73,Media,608.71,Error de Aplicación,1,Medio,Nivel 3,2025-09-24
INC-6E4B13A6,Baja,1229.96,Petición de Servicio,1,Bajo,Nivel 3,2025-05-05
INC-E9628FBB,Media,343.36,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-21
INC-B51D31DF,Baja,2148.77,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-15
INC-97263C3B,Media,430.58,Petición de Servicio,1,Medio,Nivel 3,2025-05-10
INC-27736627,Media,456.7,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-14
INC-33E34FE4,Baja,2878.38,Petición de Servicio,1,Bajo,Nivel 3,2025-04-26
INC-3F275160,Media,1396.58,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-30
INC-9BE53F76,Alta,301.64,Petición de Servicio,1,Alto,Nivel 3,2025-10-02
INC-CBB77F05,Alta,64.64,Petición de Servicio,1,Alto,Nivel 3,2025-10-10
INC-12A75F40,Baja,437.45,Error de Aplicación,1,Bajo,Nivel 3,2025-09-08
INC-7E4D5789,Media,1372.96,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-06
INC-0AD1BB97,Baja,1368.62,Error de Aplicación,1,Bajo,Nivel 3,2025-09-21
